time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1601118060,10735.64,10731.4,10731.41,9.725,104381.71,10735.58,direct,
1601118120,10735.6,10732.82,10735.58,5.952,63852.03,10733.19,direct,
1601118180,10734.91,10733.11,10733.19,2.74,29402.06,10733.14,direct,
1601118240,10733.14,10727.1,10733.14,17.16,184183.3,10727.33,direct,
1601118300,10727.33,10723.32,10727.33,3.056,32774.41,10723.36,direct,
1601118360,10729.1,10723.34,10723.36,4.504,48288.73,10728.67,direct,
1601118420,10728.08,10714.94,10727.22,342.23,3671470.21,10728.08,invert_divide,ETH
1601118480,10730.87,10726.84,10726.84,9.954,106771.49,10730.87,direct,
1601118540,10730.87,10727.5,10730.87,1.493,16019.99,10728.14,direct,
1601118600,10728.15,10727.32,10728.14,3.98,42714.37,10727.32,direct,
1601118660,10727.96,10725.89,10727.32,11.06,119931.6,10725.9,direct,
1601118720,10733.72,10725.2,10725.9,1.457,15629.37,10729.95,direct,
1601118780,10730.18,10728.96,10729.95,4.05,43435.18,10729.49,direct,
1601118840,10729.49,10726.79,10729.49,25.34,271681.22,10726.92,direct,
1601118900,10729.16,10726.9,10726.92,9.681,103790.28,10727.59,direct,
1601118960,10728,10725.84,10727.59,4.737,50773.61,10725.84,direct,
1601119020,10727.78,10725.11,10725.84,4.206,45075.98,10725.11,direct,
1601119080,10725.19,10724.71,10725.11,4.659,49946.66,10725.19,direct,
1601119140,10725.2,10724.19,10725.19,1.928,20683.23,10725.05,direct,
1601119200,10725.13,10722.82,10725.05,7.692,82503.39,10723.81,direct,
1601119260,10723.88,10722.83,10723.81,3.012,32277.69,10723,direct,
1601119320,10723,10720.65,10723,2.079,22286.1,10720.65,direct,
1601119380,10721.26,10719.65,10720.65,7.428,79597.57,10721.26,direct,
1601119440,10722.71,10720.56,10721.26,9.894,106025.85,10722.67,direct,
1601119500,10723.5,10721.82,10722.67,4.027,43171.65,10722.45,direct,
1601119560,10725.4,10722.45,10722.45,11.87,127264.56,10725.37,direct,
1601119620,10725.51,10721.4,10725.37,4.801,51465.66,10722.29,direct,
1601119680,10723.72,10722.21,10722.29,1.155,12375.86,10722.47,direct,
1601119740,10728.52,10722.32,10722.47,3.354,35954.11,10727.73,direct,
1601119800,10728.24,10726.53,10727.73,7.65,82008.35,10726.82,direct,
1601119860,10726.84,10722.82,10726.82,12.66,135676.76,10722.9,direct,
1601119920,10722.9,10719.45,10722.9,1.689,18098.45,10719.45,direct,
1601119980,10720.16,10718.4,10719.45,9.79,106273.33,10719.02,direct,
1601120040,10722.76,10718.9,10719.02,13.82,148740.67,10722.76,direct,
1601120100,10726.98,10722.76,10722.76,9.043,96947.44,10726.62,direct,
1601120160,10727.77,10726.62,10726.62,2.632,28220.58,10727.75,direct,
1601120220,10727.75,10721.94,10727.75,2.515,26959.55,10721.94,direct,
1601120280,10722.36,10718.74,10721.94,9.164,98199.55,10720.78,direct,
1601120340,10721.7,10718.65,10720.78,14.82,158721.78,10718.66,direct,
1601120400,10719.99,10718.66,10718.66,4.451,47680,10719.67,direct,
1601120460,10719.78,10718.33,10719.67,3.969,42519.17,10718.41,direct,
1601120520,10718.88,10715.41,10718.41,15.82,169405.88,10715.41,direct,
1601120580,10715.41,10713.03,10715.41,3.01,32248.33,10713.03,direct,
1601120640,10713.05,10706.98,10713.03,29.74,319025.14,10708.17,direct,
1601120700,10708.2,10706.08,10708.17,8.149,87203.44,10707.04,direct,
1601120760,10713.72,10707.04,10707.04,18.96,202888.48,10712.55,direct,
1601120820,10713.75,10712.55,10712.55,5.082,54395.46,10713.59,direct,
1601120880,10714.59,10713.59,10713.59,7.133,76374.26,10714.16,direct,
1601120940,10714.21,10710.26,10714.16,3.392,36304.76,10710.26,direct,
1601121000,10711.01,10709.59,10710.26,1.357,14524.49,10709.59,direct,
1601121060,10712.65,10709.59,10709.59,13.85,148264.11,10711.04,direct,
1601121120,10713.72,10711.02,10711.04,6.21,66524.31,10712.84,direct,
1601121180,10716.06,10712.71,10712.84,5.066,54248.84,10714.1,direct,
1601121240,10714.7,10712.63,10714.1,6.332,67828.03,10714.12,direct,
1601121300,10717.15,10713.51,10714.12,15.09,162436.79,10716.69,direct,
1601121360,10718.13,10716.69,10716.69,2.233,23929.84,10718.13,direct,
1601121420,10718.53,10718.13,10718.13,2.217,23762.46,10718.53,direct,
1601121480,10718.55,10715.81,10718.53,4.272,45769.17,10715.82,direct,
1601121540,10715.85,10714.4,10715.82,11.48,124276,10714.99,direct,
1601121600,10715.06,10707.85,10714.99,25.01,270971.66,10707.88,direct,
